uuid,type,team_id,ip,hostname,method,user_agent,content,url,size,created_at,custom_action_errors,time,request.header.accept-language,request.header.accept-encoding,request.header.referer,request.header.sec-fetch-dest,request.header.sec-fetch-user,request.header.sec-fetch-mode,request.header.sec-fetch-site,request.header.accept,request.header.user-agent,request.header.upgrade-insecure-requests,request.header.sec-ch-ua-platform,request.header.sec-ch-ua-mobile,request.header.sec-ch-ua,request.header.host,request.query.uid,request.header.x-datadog-tags,request.header.x-datadog-sampling-priority,request.header.x-datadog-parent-id,request.header.x-datadog-trace-id,request.header.content-type,request.header.content-length,request.header.postman-token,request.header.from,request.header.x-openai-host-hash,request.header.connection
1496ad57-f768-474c-955f-e793725ed5ce,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""e782b552-777d-4a47-a023-6269d7c7f773"", ""text"": ""your data"", ""speaker"": ""SPEAKER_3"", ""speaker_id"": 3, ""is_user"": false, ""person_id"": null, ""start"": 2407.029199, ""end"": 2447.697949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,269,6/11/2025 16:42,Array,0.000344038,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b21200000000",1,1.6252E+19,2.18218E+18,application/json,269,,,,
261ca687-a5ba-4518-9a7a-6733ed9218c2,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""fd36cbd0-cd14-4f21-bbf0-88e8b7eb1b73"", ""text"": ""you're giving"", ""speaker"": ""SPEAKER_3"", ""speaker_id"": 3, ""is_user"": false, ""person_id"": null, ""start"": 2406.229199, ""end"": 2446.817849, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,273,6/11/2025 16:42,Array,0.000319958,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b21000000000",1,9.04966E+18,4.27342E+18,application/json,273,,,,
2e03cb43-24b0-48c3-a1b5-276f5f19b85f,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""fb677d53-4516-4944-929c-1829a59acc76"", ""text"": ""And compile it all"", ""speaker"": ""SPEAKER_3"", ""speaker_id"": 3, ""is_user"": false, ""person_id"": null, ""start"": 2404.449199, ""end"": 2445.4379489999997, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,285,6/11/2025 16:42,Array,0.000364065,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20f00000000",1,6.92615E+18,8.63873E+18,application/json,285,,,,
7d244fd4-65e6-4e16-95b3-d9c306d48eed,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""4ef3816c-b6ff-455b-9a94-2cc1c17acc50"", ""text"": ""the congress."", ""speaker"": ""SPEAKER_3"", ""speaker_id"": 3, ""is_user"": false, ""person_id"": null, ""start"": 2403.719199, ""end"": 2444.307849, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,273,6/11/2025 16:42,Array,0.000427961,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20d00000000",1,4.78454E+18,1.18357E+19,application/json,273,,,,
a3f6b437-6efb-485e-a9d3-ba4ce88148a9,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""18b56376-ccd5-483a-a6b6-08759baa8866"", ""text"": ""it has to manually look"", ""speaker"": ""SPEAKER_3"", ""speaker_id"": 3, ""is_user"": false, ""person_id"": null, ""start"": 2402.359199, ""end"": 2443.3480489999997, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,290,6/11/2025 16:42,Array,0.000399113,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20c00000000",1,1.27008E+19,1.92975E+18,application/json,290,,,,
bdb668d8-ebde-4250-9db4-8706790c9de5,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""b9a74368-b3b3-4fe7-9189-aa9e47f05950"", ""text"": ""A"", ""speaker"": ""SPEAKER_6"", ""speaker_id"": 6, ""is_user"": false, ""person_id"": null, ""start"": 2401.569199, ""end"": 2401.8091990000003, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,268,6/11/2025 16:42,Array,0.000355005,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20b00000000",1,4.51396E+18,3.70374E+18,application/json,268,,,,
06797661-3259-4c46-8019-b72e8b4111a1,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""8c3176c4-a8d9-4462-93dd-ffbde9231c26"", ""text"": ""Yeah."", ""speaker"": ""SPEAKER_5"", ""speaker_id"": 5, ""is_user"": false, ""person_id"": null, ""start"": 2399.959199, ""end"": 2400.278999, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,265,6/11/2025 16:42,Array,0.000412941,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20900000000",1,6.72648E+18,1.11971E+19,application/json,265,,,,
315837a5-01d3-40e5-8fde-eaae9e7147ef,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""26e2e390-07d8-4d8d-adfb-87569c28c331"", ""text"": ""large language model."", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2397.389199, ""end"": 2438.457949, ""translations"": []}, {""id"": ""b665ec90-a4cb-4c4a-b5de-c81725ab6034"", ""text"": ""Guess."", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2399.038999, ""end"": 2399.278999, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,487,6/11/2025 16:42,Array,0.000294924,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20800000000",1,1.23856E+19,2.56047E+18,application/json,487,,,,
ae56234b-639a-4292-932d-62c2a33fb284,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""ab11620f-db11-4d6a-a600-e1693fc881e8"", ""text"": ""AI"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2395.869099, ""end"": 2396.268999, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,262,6/11/2025 16:42,Array,0.000291824,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20600000000",1,1.00458E+19,1.45627E+19,application/json,262,,,,
03c52781-5ad9-44e0-b071-cfbadc4acbd0,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""b288b250-70f3-4add-bc1c-0e77270c2203"", ""text"": ""So we're in using this product, we're feeding the"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2393.029199, ""end"": 2435.537949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,309,6/11/2025 16:42,Array,0.0004251,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20400000000",1,1.7231E+19,1.02383E+19,application/json,309,,,,
08b3bf02-abaa-4a85-8033-bd46e844f64f,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""8b669449-6b58-4cac-9dfc-1683318b9284"", ""text"": ""doing semantic memory search."", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2389.288999, ""end"": 2430.677949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,289,6/11/2025 16:42,Array,0.000386,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20200000000",1,1.13016E+18,5.3848E+18,application/json,289,,,,
27b8e9cf-6709-45a9-acba-60de150cac49,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""99092f88-f094-48c4-b54d-146cd157cb94"", ""text"": ""creating action items, structuring key points from conversation,"", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2385.619099, ""end"": 2428.6879489999997, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,331,6/11/2025 16:42,Array,0.000330925,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20100000000",1,1.75764E+19,1.24071E+19,application/json,331,,,,
95ac8843-15ad-46a1-9fa5-051fd74a32f2,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""07b40fe4-96d2-442f-80af-96699eed06f7"", ""text"": ""summaries,"", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2384.068999, ""end"": 2384.549199, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,270,6/11/2025 16:42,Array,0.000277042,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b20000000000",1,9.87377E+18,1.24459E+19,application/json,270,,,,
454d87e5-cad2-4d65-8639-d72ed33dbd71,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""a41ef604-65cd-4b14-8a04-b0c598a35ea8"", ""text"": ""Yes. OpenAI does get access to some of your data when you use OMI's AI powered features, like,"", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2379.399199, ""end"": 2423.5879489999998, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,361,6/11/2025 16:42,Array,0.000424147,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1fe00000000",1,3.23063E+18,8.96261E+18,application/json,361,,,,
f6fff92d-b6b8-4fe1-a765-f47a03336f87,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""1e1782fb-774b-482a-8a7d-be24198c2cb7"", ""text"": ""too."", ""speaker"": ""SPEAKER_0"", ""speaker_id"": 0, ""is_user"": true, ""person_id"": null, ""start"": 2375.249199, ""end"": 2375.729199, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,263,6/11/2025 16:42,Array,0.000565052,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1fc00000000",1,1.17476E+19,5.96796E+18,application/json,263,,,,
8de27e7e-14cb-4f9e-ac05-8f2558dec87d,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""e826bec7-4070-4324-a880-db4a97bf1a12"", ""text"": ""Also gets"", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2372.0791990000002, ""end"": 2413.1479489999997, ""translations"": []}, {""id"": ""f42ee17e-0ffc-4eae-a0f8-74adc9e0bab6"", ""text"": ""the data"", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2373.929399, ""end"": 2414.757949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,491,6/11/2025 16:42,Array,0.000530958,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1fb00000000",1,1.19093E+19,7.46246E+18,application/json,491,,,,
9ebd4ea6-fb4d-4c52-aed3-8bd4701dde88,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""5b649a2b-92f5-45ad-897a-70cac79f0d22"", ""text"": ""isn't. Okay."", ""speaker"": ""SPEAKER_3"", ""speaker_id"": 3, ""is_user"": false, ""person_id"": null, ""start"": 2368.2691990000003, ""end"": 2411.257949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,279,6/11/2025 16:42,Array,0.000392914,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1f900000000",1,1.30143E+19,8.48833E+18,application/json,279,,,,
7000e186-f3b7-4763-8893-5a5034d92060,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""1a93daaf-5cac-4563-8055-2ef48dbee6bb"", ""text"": ""seeing a dark cloud where there"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2366.689399, ""end"": 2407.997949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,291,6/11/2025 16:42,Array,0.000328064,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1e900000000",1,2.11763E+18,1.04842E+18,application/json,291,,,,
02a8befc-28b5-4c09-a6eb-41cedc647b9b,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""6e4863b1-51b5-47dc-97fc-67ab2dfb1eb2"", ""text"": ""Or"", ""speaker"": ""SPEAKER_7"", ""speaker_id"": 7, ""is_user"": false, ""person_id"": null, ""start"": 2364.819199, ""end"": 2365.139299, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,262,6/11/2025 16:42,Array,0.00029397,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1e500000000",1,1.58524E+19,9.02284E+18,application/json,262,,,,
e6d3c25c-933d-4412-82cb-b1e7d30262a2,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""d34c16bb-6d40-46c0-9c5b-8edd21618d99"", ""text"": ""Being hopeful?"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2362.3289990000003, ""end"": 2402.9179489999997, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,288,6/11/2025 16:42,Array,0.000379086,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1e300000000",1,9.17855E+18,1.38482E+19,application/json,288,,,,
37a4accf-bfff-40a5-825a-db714e55fb69,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""eb0abd3a-d0b1-4d1d-958a-825b22595a24"", ""text"": ""Let me ask ChatGPT this."", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2360.209199, ""end"": 2401.8379489999998, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,291,6/11/2025 16:42,Array,0.000446081,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1e200000000",1,1.43239E+19,1.67147E+19,application/json,291,,,,
92b200a8-ae6f-4c25-a362-b76deeef3fc8,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""19535c2d-5b0b-43f1-a598-297c00f19244"", ""text"": ""That's not really clear."", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2358.749199, ""end"": 2399.737949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,284,6/11/2025 16:42,Array,0.000552893,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1e000000000",1,6.73396E+18,1.54939E+18,application/json,284,,,,
5aab332e-61af-450f-a3a6-e9ec4979fae5,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""ebc6140d-1ada-4d0b-a64b-7982ca5e5274"", ""text"": ""If they're using their sources, probably getting some of their information as well."", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2351.029199, ""end"": 2394.017949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,343,6/11/2025 16:42,Array,0.000524998,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1da00000000",1,7.81629E+18,7.49935E+17,application/json,343,,,,
bf08d669-a9da-46c4-a46b-11d8ffb25a9f,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""676c55d0-48b6-4f04-aad1-edb7dd42da08"", ""text"": ""Probably if they're using their APIs."", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2348.469199, ""end"": 2390.4179489999997, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,304,6/11/2025 16:41,Array,0.000416994,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1d700000000",1,8.61765E+18,1.51327E+19,application/json,304,,,,
eb2c9f4a-3118-445a-9b1c-4ec0d321808e,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""f2f5d331-be22-44f4-9e73-1e8981bdb3ca"", ""text"": ""Yes."", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2346.669399, ""end"": 2346.989199, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,264,6/11/2025 16:41,Array,0.000313044,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1d400000000",1,2.45692E+18,1.34143E+19,application/json,264,,,,
e7eb730d-8155-44f7-a8d5-6d4c681cac68,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""303f7ada-4e92-4041-8b37-0855dd8e32e4"", ""text"": ""OpenAI getting this data?"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2343.3091990000003, ""end"": 2384.8579489999997, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,299,6/11/2025 16:41,Array,0.00032711,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1d100000000",1,1.32588E+19,1.6653E+19,application/json,299,,,,
c3ad349b-7928-48e2-8576-44526c5128e1,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""2e1594d6-88a0-48a6-a482-238620e51748"", ""text"": ""is"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2341.319199, ""end"": 2341.5591990000003, ""translations"": []}, {""id"": ""d9f0d279-64d1-4ae3-ae37-1150ddab33b8"", ""text"": ""is"", ""speaker"": ""SPEAKER_1"", ""speaker_id"": 1, ""is_user"": false, ""person_id"": null, ""start"": 2341.939199, ""end"": 2342.338999, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,471,6/11/2025 16:41,Array,0.000371218,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1cf00000000",1,1.70989E+19,5.75714E+18,application/json,471,,,,
a55be106-7e14-48ce-82fe-06749c3233ee,web,31939,2600:1900:0:2d07::3600,webhook.site,POST,python-requests/2.32.3,"{""session_id"": ""kaRN0zxQLHSb1iWdz2iugMCKspA2"", ""segments"": [{""id"": ""bfb85b9e-8fd8-4f63-9072-c9e385aaaa88"", ""text"": ""Yeah. Like, OpenAI, some of their APIs. Like, maybe they're conversational API,"", ""speaker"": ""SPEAKER_2"", ""speaker_id"": 2, ""is_user"": false, ""person_id"": null, ""start"": 2337.109199, ""end"": 2380.737949, ""translations"": []}]}",https://webhook.site/702ba032-7ab2-4360-b861-e3de77792748?uid=kaRN0zxQLHSb1iWdz2iugMCKspA2,339,6/11/2025 16:41,Array,0.000386,,"gzip, deflate",,,,,,*/*,python-requests/2.32.3,,,,,webhook.site,kaRN0zxQLHSb1iWdz2iugMCKspA2,"_dd.p.dm=-1,_dd.p.tid=6849b1cd00000000",1,5.11692E+18,1.65171E+19,application/json,339,,,,
